"User ID","Anonymized User ID","Course Specific Anonymized User ID"
"187419","187d26f897f25056f67b14c1b8bac8f7","d2d2516a909bddd4a07816fd60b340fc"
"187422","d2de0d8e4a72c24116a915701f2a427c","7af130b71fc1acf08950a31d93723c63"
"187423","9f626b1845293354c0a8ad80a9828af9","a052ce8b45ea94905028215b0d877dfa"
"187424","8c170430343fc63f38f754908077493d","e36fbb8399af774ef1b2418495dc9a77"
"187425","22c9ecf8b834cda2f7f240642b10eb29","434f7ccae12f9a860b5804dcd3265759"
"187428","6137b93e7a9ba261ce37f27fd834cfe8","a93d469298b3f6ca2abbe6c67df5e1d6"
"187429","e874c039c4de16eda69ea9b0f0e534a6","cd640faa6c6561297a825d41853ae516"
"187430","398c8efde61114cdf0df2cff8c0926e2","aa0095f9bef84becf9b2000be37709e6"
"187431","bd42f3eddcd5bf38f45cff9362826f75","fb65057e8cd4d897d4ede21e95556835"
"187442","08d148b44560032551fa27a2d854ab20","c6dc6b2f5193256f5e0c94aaaaefbc57"
"187449","fc9a9cb2c65b00a63db8c44755de9cd4","5bd6629916806bcacd837b2d6ad287fc"
"187452","c69dd0ec6e2b84aaf36ac36761b10113","3644b523ef54e893d02b76cbf2b83a50"
"187456","31e459a45cba58bf38f3107477036185","76a7448c7981603e1218d60b30767649"
"187457","289d04233a158699a87b9a46a42f153f","42398163b2a5373f6dca16101d92bdd9"
"187461","0c96c3f9874613b2eb36a0d276256c77","91b0c79613d7b793c3a59e71b8c2d6fd"
"187477","5b116eb9be64118f494aafab07cb2f12","e68dbced112f552b225ab436442b012c"
"187480","7b159e9a447c04bdeccd331a5c6d96aa","e970b8395f4c0314eb0036ee454a6b57"
"187489","a630551ebc22f1b063a891f845f9bcf2","b6e4ea791c0af4dfa7c9cd1d73137eb1"
"187491","93d8f1caa380e694ced1f83a43d6b88d","90d59062deec60fc8cab1078b117e85e"
"187493","110b23a176312682f4f7b6f967f75070","1efbab73b12f192a210d9bb2dbd12559"
"187494","809f39bd5a97a4fd6f1826307538174b","ec7009481942ddaaf46fde4be5b6172a"
"187502","c206a62d32cbb5aec50c78246ea66817","ac2531f8b6c630ad97dd49186c8f4ea4"
"187504","0bde32bb2461fac1669424f09549c028","48e666a325638d7ffc8a6bb275b72038"
"187506","1dcb65c5e79a1a9b17db38f300d24351","03cc23d142c45897df0b9369da16b87f"
"187508","616f4733722eccaa360dc1e0730d5adf","3c4d6a276af0980a0fa65372904eb84f"
"187515","1526768fe79fa49b37e8934d3b544d04","fa79520687eba87b81d3bc47cdf41426"
"187519","b794e624a0f66fb85c4d77bb85553d7d","ac7c6aab42748af397b6b8d1b7ccd94f"
"187523","3b41441bea4596b659ddd41b90dbffe4","c2826a9bd6a272396ecb0c539b8ee831"
"187534","a6daace07e429178ea1e2207c7c7c556","74dd52ad831ca10af4f29ac398c33537"
"187535","3677f48dda702ec6fcc811e594e3d9e2","196f2376c5180b110ac24599d8c1b44c"
"187536","679a9eacf4c4787573a6b75ef0e1f900","a2a757c0290c5662beb149176a328e8d"
"187544","67afbe163b9dd9b4e1eaa016d75cfec2","214907c1b3d531d58e3f5be4a5e39c5f"
"187549","23e326ef10ac235c2fb0d8cbc7c6d52c","0bea3938908736de707de5c8b1fe9e21"
"187552","f84d47877ef2e08968f709dee46d58f1","f9c8d4a6fd99480276ee28916b245c17"
"187553","bd440566cd98d901040b0e4ca4ffc1ae","b47c70789945780b14e7d5a1a66df516"
"187559","8b2ade3de7676f2c089ef263ad7912c5","730e6bf36ca6d31e18e782b84b96637b"
"187560","aec69150199ae06fcba8a554ff695cf5","4ed15cd5b98eca7c7acf53f49009cb2a"
"187572","83de8331952e23928c5b9c6d52b1d940","c106e8c2d442fa9ad1f4fc8a238a4717"
"187573","6323a4065eaf5d296d1c233f4492696d","d48ce8387bb690c11b84d5991ec61c74"
"187579","00dcbf34a30c007a67d1d9266d3c22f6","9771d6b239c1dc00411674eb09c706e7"
"187580","a43551ed46416c1cd7d7876686e61b55","ab7afd35be1413488fe55c418dac108c"
"187586","4b9e4e9cae954f2fd23b9cad4b9df85f","85bef9a9a7c3a308af80749daeeeaea0"
"187587","f036b62892e1258415c264bad5ffa8ec","adf5c46b7adf47d8f555da69be7d10bf"
"187590","14cdc3051eaf76dff03e3c7c5600a153","78a9e3e9bd6e59447bab6cd402e8f0ab"
"187593","94319b7411741d34b219b7aa52a7c3fe","ea191ce041cd910e111b8e48bca4ecf9"
"187601","f061508a5c86b497c68ef6b38d3d7955","dc3a33dbe42214ee8c8b885c51fb2204"
